DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Liberia           ,50101,39413,169,174,343,26,15,11,0,0,0,29,12,17,14,9,5,278,136,142,61,30,31,4,3,1,0,0,0,0,0,0,0,65,33,32,343,21.523178807,294,145,149,49,24,25,34,16,18,3,2,1,1,0,1,9,2,7,2,1,1,3,3,0,4,2,2,343,50.0,85,38,47,29,12,17,229,119,110,114,50,64,343,48.927038626,9,5,4,135,82,53,131,52,79,30.0,71.9483,5,0,0,1,4,1,1,2,3,0,6,0,18,10,10,0,1,6,1,0,3,4,0,0,1,1,3,1,7,1,5,9,9,8,0,0,3,2,2,7,0,0,8.37113449894445,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,177.16766924903754,43.443529087052816,Alto
Liberia           ,50101,39414,36,41,77,6,3,3,0,0,0,0,0,0,3,2,1,68,31,37,9,5,4,0,0,0,0,0,0,0,0,0,0,9,5,4,77,2.98013245,71,32,39,6,4,2,0,0,0,1,0,1,0,0,0,2,0,2,3,2,1,0,0,0,2,2,0,77,6.122448979,11,7,4,7,4,3,59,25,34,18,11,7,77,7.725321888,0,0,0,39,22,17,29,9,20,0.0,88.6389,0,0,0,0,4,2,0,0,0,0,2,0,5,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,7,1,2,2,2,1,1,0,1,0,0,21.27786756574928,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,56.452088199842386,7.181686368802308,Bajo
Liberia           ,50101,39418,62,41,103,0,0,0,0,0,0,23,12,11,5,2,3,75,48,27,28,14,14,0,0,0,0,0,0,0,0,0,0,28,14,14,103,9.271523178,98,60,38,5,2,3,0,0,0,2,0,2,2,0,2,3,1,2,1,0,1,0,0,0,1,1,0,103,5.102040816,20,17,3,5,4,1,78,41,37,25,21,4,103,10.729613733,0,0,0,51,31,20,32,14,18,0.0,97.4579,1,0,0,0,0,1,2,0,0,0,1,0,8,4,1,0,5,4,1,0,2,1,0,0,0,1,1,1,2,0,2,6,4,1,1,0,0,0,0,1,0,0,28.09754324644091,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,71.54703829053402,11.716069596477213,Bajo-medio
Liberia           ,50101,39421,40,38,78,0,0,0,0,0,0,0,0,0,1,1,0,76,39,37,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,78,0.331125827,76,40,36,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2.040816326,18,10,8,3,2,1,57,28,29,21,12,9,78,9.012875536,4,3,1,34,21,13,27,10,17,13.333333333,88.5058,3,0,0,0,3,0,1,0,0,0,0,0,3,4,2,0,2,0,0,0,1,0,2,0,1,0,0,1,2,0,0,7,0,0,0,0,1,0,0,1,0,0,21.17494219630829,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,64.2394105354014,9.52092588762864,Bajo
Liberia           ,50101,39436,25,33,58,0,0,0,0,0,0,0,0,0,6,0,6,52,25,27,6,0,6,0,0,0,0,0,0,0,0,0,0,6,0,6,58,1.986754966,54,24,30,4,1,3,3,1,2,0,0,0,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0,58,4.081632653,12,6,6,3,1,2,43,18,25,15,7,8,58,6.43776824,1,0,1,26,15,11,23,7,16,3.333333333,94.8583,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,1,2,3,2,1,0,0,1,1,1,0,1,0,0,26.08728937417354,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,60.27309588326664,8.329481694288013,Bajo
Liberia           ,50101,39439,69,71,140,3,0,3,0,0,0,10,3,7,14,7,7,115,59,56,21,10,11,3,0,3,0,0,0,0,0,0,1,24,10,14,140,7.947019867,108,52,56,32,17,15,25,13,12,6,3,3,4,3,1,13,8,5,3,0,3,1,0,1,0,0,0,140,32.653061224,36,17,19,15,8,7,89,44,45,51,25,26,140,21.888412017,2,1,1,45,30,15,70,27,43,6.666666666,71.7293,2,0,0,0,4,0,1,0,0,0,3,0,8,2,1,0,1,1,0,0,2,2,1,0,2,0,0,2,1,0,2,3,1,0,1,1,0,1,0,3,0,0,8.20178321489054,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,95.70326030598365,18.97237500277269,Medio
Liberia           ,50101,39454,34,38,72,2,1,1,0,0,0,13,8,5,18,9,9,47,21,26,17,8,9,8,5,3,0,0,0,0,0,0,0,25,13,12,72,8.278145695,67,32,35,5,2,3,1,0,1,0,0,0,0,0,0,3,1,2,2,0,2,2,1,1,0,0,0,72,5.102040816,28,14,14,0,0,0,44,20,24,28,14,14,72,12.017167381,3,3,0,17,10,7,30,9,21,10.0,142.8401,1,0,0,0,1,0,0,0,0,0,6,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,63.19130508749816,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,116.93497629659126,25.350185880195554,Alto-medio
Liberia           ,50101,39502,21,24,45,0,0,0,0,0,0,0,0,0,0,0,0,45,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0,39,18,21,6,3,3,3,2,1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,45,6.122448979,8,3,5,0,0,0,37,18,19,8,3,5,45,3.433476394,0,0,0,24,13,11,16,8,8,0.0,117.8398,0,0,0,0,3,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,1,1,0,0,0,5,0,0,0,0,43.85873473711886,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,71.76097742721197,11.780334932054172,Bajo-medio
Liberia           ,50101,39507,20,8,28,0,0,0,0,0,0,4,3,1,0,0,0,24,17,7,4,3,1,0,0,0,0,0,0,0,0,0,0,4,3,1,28,1.324503311,26,19,7,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,28,2.040816326,7,7,0,2,1,1,19,12,7,9,8,1,28,3.862660944,0,0,0,13,9,4,10,6,4,0.0,142.8399,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,63.19115042879126,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,88.76544832688437,16.888320528542337,Medio
Liberia           ,50101,39508,21,30,51,0,0,0,0,0,0,0,0,0,0,0,0,51,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0,46,19,27,5,2,3,1,1,0,0,0,0,0,0,0,3,0,3,1,0,1,1,0,1,1,1,0,51,5.102040816,9,3,6,7,3,4,35,15,20,16,6,10,51,6.866952789,0,0,0,16,9,7,27,9,18,0.0,104.76,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,2,0,0,0,1,1,0,0,0,0,0,33.74420996466048,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,64.05952088675359,9.466888702956927,Bajo
Liberia           ,50101,39509,46,49,95,9,3,6,0,0,0,0,0,0,0,0,0,86,43,43,9,3,6,0,0,0,0,0,0,0,0,0,0,9,3,6,95,2.98013245,91,44,47,4,2,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,95,4.081632653,20,8,12,3,1,2,72,37,35,23,9,14,95,9.871244635,1,1,0,49,27,22,28,11,17,3.333333333,93.8606,1,0,0,0,1,0,0,0,1,0,6,0,4,2,0,0,6,1,0,0,1,2,0,1,0,2,2,0,1,0,3,7,1,4,0,0,0,2,0,1,0,0,25.31577441481011,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,63.92843480290321,9.427511657228283,Bajo
Liberia           ,50101,39522,51,53,104,0,0,0,0,0,0,0,0,0,0,0,0,104,51,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0.0,102,50,52,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2.040816326,25,13,12,2,1,1,77,37,40,27,14,13,104,11.587982832,0,0,0,47,30,17,33,9,24,0.0,96.0314,1,0,0,0,1,0,2,0,0,0,2,0,9,3,3,1,2,1,1,0,2,3,1,0,0,0,1,0,4,2,0,6,1,1,0,0,0,0,0,0,0,0,26.99444001948699,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,58.9695564945801,7.9379105327299,Bajo
Liberia           ,50101,39525,24,17,41,0,0,0,0,0,0,12,7,5,0,0,0,29,17,12,12,7,5,0,0,0,0,0,0,0,0,0,0,12,7,5,41,3.973509933,38,21,17,3,3,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,41,3.061224489,16,10,6,0,0,0,25,14,11,16,10,6,41,6.866952789,0,0,0,15,11,4,15,7,8,0.0,152.36,8,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,70.55298220651576,50.17776413681946,0.0,7.749850303661617,10.0,16.220916872664098,8.346317317093105,102.80098673460887,21.104466296829333,Alto-medio
