DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_LLUVIOSA_NORMALIZACION_BASE_100,SUMA_RIESGO_LLUVIOSO,RIESGO_LLUVIOSO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_LLUVIOSO
Nicoya            ,50201,39786,145,65,80,37.05196494620052,23.72322899505766,1.632,62.40719394125818,24.87388529691133,Medio
Nicoya            ,50201,39835,49,24,25,14.408752109381991,7.907742998352553,15.7,38.01649510773454,14.181844808713286,Bajo-medio
Nicoya            ,50201,39836,38,20,18,31.716054229150853,6.095551894563426,45.309,83.12060612371428,33.95393024417455,Alto-medio
Nicoya            ,50201,39865,20,9,11,35.64884138981518,3.130148270181219,4.786,43.5649896599964,16.614113306071452,Bajo-medio
Nicoya            ,50201,39941,28,15,13,22.094919988562374,4.448105436573312,7.753,34.29602542513568,12.550919317280226,Bajo-medio
Nicoya            ,50201,39970,86,43,43,32.33307071557806,14.00329489291598,0.643,46.97936560849404,18.110857869744635,Medio
Nicoya            ,50201,40023,87,43,44,21.580789134137383,14.168039538714991,1.513,37.261828672852374,13.851025092069747,Bajo-medio
Nicoya            ,50201,40028,229,111,118,39.41259013522361,37.56177924217463,25.301,102.27536937739823,42.350717300097116,Alto-medio
Nicoya            ,50201,40055,70,30,40,27.880785683049584,11.367380560131796,1.047,40.29516624318138,15.18073558284721,Bajo-medio
Nicoya            ,50201,40077,39,20,19,19.199944326500685,6.260296540362438,14.849,40.30924086686312,15.186905412063192,Bajo-medio
Nicoya            ,50201,40094,48,22,26,23.791684487167466,7.742998352553541,7.484,39.01868283972101,14.621169318450045,Bajo-medio
Nicoya            ,50201,40194,140,60,80,18.50886315712104,22.899505766062603,18.617,60.02536892318365,23.82977542113961,Medio
Nicoya            ,50201,40223,23,12,11,34.39479397833156,3.6243822075782535,22.511,60.53017618590981,24.051065500962416,Medio
Nicoya            ,50201,40257,71,27,44,21.59909796670354,11.532125205930807,1.632,34.76322317263435,12.755722683774378,Bajo-medio
Nicoya            ,50201,40262,21,11,10,19.668304465853527,3.2948929159802307,14.867,37.830197381833756,14.10017831601515,Bajo-medio
Nicoya            ,50201,40288,58,31,27,17.173987859767717,9.390444810543658,6.485,33.049432670311376,12.004456081525932,Bajo
Nicoya            ,50201,40294,37,20,17,31.796891038668846,5.930807248764415,8.739,46.46669828743326,17.886122211649266,Medio
Nicoya            ,50201,40305,66,34,32,24.73136673319684,10.70840197693575,14.129,49.56876871013259,19.245962812491584,Medio
Nicoya            ,50201,40319,16,8,8,37.69414548079696,2.471169686985173,70.952,111.11731516778212,46.22672114199192,Alto-medio
Nicoya            ,50201,40320,17,9,8,35.50890023966469,2.6359143327841847,34.111,72.25581457244887,29.191180642170643,Medio
Nicoya            ,50201,40356,233,105,128,42.05712071864953,38.220757825370676,0.68,80.95787854402022,33.00586512292231,Alto-medio
Nicoya            ,50201,40362,77,37,40,26.54012807086879,12.520593080724876,18.747,57.80772115159367,22.857635183410434,Medio
Nicoya            ,50201,40391,22,10,12,36.8850848154087,3.459637561779242,36.22,76.56472237718793,31.080057095552977,Medio
Nicoya            ,50201,40397,107,52,55,23.716582263518042,17.462932454695224,2.251,43.43051471821327,16.555164133191784,Bajo-medio
Nicoya            ,50201,40405,99,45,54,27.006220832513673,16.14497528830313,19.211,62.362196120816805,24.854159805595003,Medio
Nicoya            ,50201,40413,70,26,44,30.25266146479138,11.367380560131796,0.539,42.15904202492318,15.997794391181325,Bajo-medio
Nicoya            ,50201,40484,18,8,10,32.62673282902058,2.800658978583196,20.284,55.711391807603775,21.938676756859294,Medio
Nicoya            ,50201,40490,62,29,33,16.231773074822602,10.049423393739703,4.596,30.877196468562307,11.052222708568687,Bajo
Nicoya            ,50201,40513,53,24,29,19.05764680019454,8.5667215815486,1.111,28.73536838174314,10.11331920361643,Bajo
Nicoya            ,50201,40556,41,15,26,30.54183436225713,6.589785831960461,26.289,63.42062019421759,25.318136386328742,Medio
Nicoya            ,50201,40609,76,33,43,13.848271367347254,12.355848434925864,9.589,35.79311980227312,13.207193817829033,Bajo-medio
Nicoya            ,50201,40637,39,22,17,25.843509460837865,6.260296540362438,14.676,46.779806001200306,18.02337782599694,Medio
Nicoya            ,50201,40638,12,4,8,22.607303698543898,1.8121911037891267,0.541,24.960494802333024,8.45854492165088,Bajo
Nicoya            ,50201,40642,54,32,22,31.973619359746085,8.731466227347612,0.516,41.2210855870937,15.58662666376652,Bajo-medio
Nicoya            ,50201,40670,17,6,11,32.28085859738037,2.6359143327841847,1.052,35.968772930164555,13.284194086173642,Bajo-medio
Nicoya            ,50201,40712,38,19,19,26.273698353234376,6.095551894563426,10.777,43.1462502477978,16.430552401162977,Bajo-medio
Nicoya            ,50201,40725,55,29,26,39.27461430783081,8.896210873146623,66.037,114.20782518097744,47.58149405833202,Alto-medio
Nicoya            ,50201,40732,64,32,32,21.71663875938144,10.378912685337728,9.392,41.48755144471916,15.703436098293174,Bajo-medio
Nicoya            ,50201,40772,45,20,25,26.288496206619925,7.248764415156507,3.066,36.603260621776435,13.562331589911475,Bajo-medio
Nicoya            ,50201,40786,13,5,8,26.349663176119904,1.9769357495881383,12.588,40.91459892570804,15.452273490247602,Bajo-medio
Nicoya            ,50201,40790,90,42,48,24.588863898087006,14.662273476112025,1.314,40.56513737419903,15.299081608239396,Bajo-medio
Nicoya            ,50201,40804,67,30,37,18.50449230966748,10.873146622734762,2.567,31.944638932402242,11.520152640388096,Bajo
Nicoya            ,50201,41017,89,36,53,31.421008069005225,14.497528830313014,0.114,46.03253689931824,17.695800844810943,Medio
Nicoya            ,50201,41058,97,41,56,26.688218224152166,15.815485996705107,0.506,43.00970422085727,16.37069533603682,Bajo-medio
Nicoya            ,50201,41133,73,33,40,28.853377338654113,11.86161449752883,6.558,47.272991836182946,18.239573473027455,Medio
Nicoya            ,50201,41237,44,17,27,17.582320782733778,7.0840197693574956,1.704,26.370340552091275,9.07657263546983,Bajo
Nicoya            ,50201,41268,20,5,15,31.27119843096107,3.130148270181219,0.556,34.957346701142285,12.840819738216542,Bajo-medio
Nicoya            ,50201,41347,44,18,26,26.877715085451925,7.0840197693574956,5.693,39.65473485480942,14.89999256760509,Bajo-medio
Nicoya            ,50201,41373,68,35,33,23.41101846156283,11.037891268533773,4.023,38.4719097300966,14.38148285985924,Bajo-medio
Nicoya            ,50201,41381,27,13,14,21.26721684436258,4.2833607907743,6.534,32.08457763513688,11.581496937479255,Bajo
Nicoya            ,50201,41398,268,130,138,35.36897033954815,43.986820428336074,17.526,96.88179076788423,39.9863586048907,Alto-medio
Nicoya            ,50201,41430,32,18,14,28.00810452459895,5.107084019769357,1.226,34.34118854436831,12.57071726988111,Bajo-medio
Nicoya            ,50201,41444,10,5,5,31.252527024261333,1.4827018121911038,7.697,40.43222883645244,15.240819092822633,Bajo-medio
Nicoya            ,50201,41468,47,17,30,24.465741881727947,7.57825370675453,1.168,33.21199558848247,12.075718053756757,Bajo
Nicoya            ,50201,41473,146,70,76,37.806780497694135,23.88797364085667,0.533,62.22775413855081,24.79522508103,Medio
Nicoya            ,50201,41480,72,39,33,37.201376615295985,11.696869851729819,31.854,80.7522464670258,32.91572311805795,Medio
Nicoya            ,50201,41491,60,25,35,17.862467837205063,9.71993410214168,10.692,38.274401939346745,14.294902261662953,Bajo-medio
Nicoya            ,50201,41496,50,23,27,24.07808760430081,8.072487644151565,0.941,33.09157524845237,12.022929933170612,Bajo
Nicoya            ,50201,41534,9,3,6,32.466961963998195,1.3179571663920924,8.74,42.52491913039029,16.15818228543806,Bajo-medio
Nicoya            ,50201,41535,19,12,7,31.12894066352635,2.9654036243822075,8.04,42.134344287908554,15.986967755752401,Bajo-medio
Nicoya            ,50201,41538,103,39,64,18.081949667411546,16.80395387149918,1.174,36.059903538910724,13.324142599542558,Bajo-medio
Nicoya            ,50201,41553,128,59,69,24.162839739212114,20.922570016474467,26.375,71.46040975568658,28.84250262505532,Medio
Nicoya            ,50201,41593,21,10,11,24.92953098148872,3.2948929159802307,4.214,32.43842389746895,11.736610925367623,Bajo
Nicoya            ,50201,41608,6,3,3,30.80754027847928,0.8237232289950577,3.005,34.63626350747434,12.700067948765593,Bajo-medio
Nicoya            ,50201,41616,335,165,170,66.08011467435158,55.02471169686986,2.8,123.90482637122143,51.83232467404566,Alto
Nicoya            ,50201,41618,41,17,24,8.30049160525807,6.589785831960461,0.105,14.995277437218533,4.090137592745098,Bajo
Nicoya            ,50201,41649,15,4,11,29.754912829899382,2.3064250411861615,20.303,52.36433787108554,20.4714438395208,Medio
Nicoya            ,50201,41681,160,82,78,38.99736851484097,26.194398682042834,37.476,102.6677671968838,42.52273095997855,Alto-medio
Nicoya            ,50201,41697,91,43,48,25.03372288678708,14.827018121911037,41.019,80.87974100869812,32.9716123244677,Alto-medio
Nicoya            ,50201,41714,105,61,44,42.902180825633366,17.1334431630972,0.948,60.983623988730564,24.249841366309095,Medio
Nicoya            ,50201,41715,41,23,18,40.95416742782056,6.589785831960461,33.506,81.04995325978102,33.04622750021921,Alto-medio
Nicoya            ,50201,41717,33,13,20,20.333088833950892,5.2718286655683695,10.075,35.67991749951926,13.157569835643745,Bajo-medio
Nicoya            ,50201,41727,21,11,10,28.640352946110898,3.2948929159802307,9.741,41.67624586209113,15.786153217806993,Bajo-medio
Nicoya            ,50201,41731,276,134,142,59.095524012540324,45.30477759472817,54.448,158.8483016072685,67.15033809269545,Alto
Nicoya            ,50201,41747,36,20,16,30.604264585415258,5.766062602965404,0.711,37.08132718838066,13.771899471548418,Bajo-medio
Nicoya            ,50201,41757,82,47,35,22.481407985193265,13.344316309719934,1.702,37.5277242949132,13.967584555007376,Bajo-medio
Nicoya            ,50201,41798,53,28,25,15.18445027943979,8.5667215815486,0.794,24.545171860988393,8.27648167964033,Bajo
Nicoya            ,50201,41802,107,49,58,34.10474473322122,17.462932454695224,13.36,64.92767718791644,25.978778154103882,Medio
Nicoya            ,50201,41810,28,15,13,36.54121828201485,4.448105436573312,16.804,57.79332371858817,22.851323845729148,Medio
Nicoya            ,50201,41819,73,37,36,37.63085026686751,11.86161449752883,0.484,49.97646476439635,19.424682690458976,Medio
Nicoya            ,50201,41986,30,15,15,30.038168036265983,4.7775947281713345,9.174,43.989762764437316,16.800319173397302,Medio
Nicoya            ,50201,42001,16,9,7,27.6255769289233,2.471169686985173,9.346,39.442746615908476,14.807064240753077,Bajo-medio
Nicoya            ,50201,42010,24,15,9,36.2557955022347,3.789126853377265,11.982,52.02692235561196,20.323532523924083,Medio
Nicoya            ,50201,42046,122,47,75,20.363542212635092,19.934102141680395,2.777,43.07464435431549,16.39916284904181,Bajo-medio
Nicoya            ,50201,42099,23,11,12,27.485973690928546,3.6243822075782535,8.006,39.1163558985068,14.663985816094154,Bajo-medio
Nicoya            ,50201,42112,72,32,40,35.15598133528003,11.696869851729819,21.218,68.07085118700985,27.356637144087685,Medio
Nicoya            ,50201,42113,54,22,32,24.4584765541378,8.731466227347612,10.772,43.96194278148541,16.788123853118332,Bajo-medio
Nicoya            ,50201,42136,79,34,45,30.39542982085006,12.850082372322898,23.567,66.81251219317295,26.805024762588786,Medio
Nicoya            ,50201,42150,46,25,21,19.13949287432732,7.413509060955518,7.387,33.94000193528284,12.39485090799692,Bajo-medio
Nicoya            ,50201,42159,89,43,46,22.433469337379808,14.497528830313014,1.932,38.86299816769282,14.552922531915607,Bajo-medio
Nicoya            ,50201,42209,50,20,30,32.75029312179301,8.072487644151565,0.471,41.29378076594457,15.61849372099499,Bajo-medio
Nicoya            ,50201,42217,76,42,34,30.48495367512558,12.355848434925864,0.511,43.351802110051445,16.520659242653707,Bajo-medio
Nicoya            ,50201,42241,41,17,24,36.761062928183456,6.589785831960461,72.393,115.74384876014392,48.254833777352374,Alto-medio
Nicoya            ,50201,42261,87,49,38,21.88621952600549,14.168039538714991,0.601,36.65525906472048,13.585125912496315,Bajo-medio
Nicoya            ,50201,42362,123,66,57,21.283259092955902,20.098846787479406,4.037,45.4191058804353,17.42689385959582,Medio
Nicoya            ,50201,42363,19,13,6,23.539481865232432,2.9654036243822075,5.913,32.41788548961464,11.727607596277291,Bajo
Nicoya            ,50201,42373,49,23,26,24.887968732188366,7.907742998352553,2.761,35.55671173054092,13.10356067914982,Bajo-medio
Nicoya            ,50201,42423,28,13,15,24.325216161529813,4.448105436573312,52.723,81.49632159810312,33.24189997268769,Alto-medio
Nicoya            ,50201,42449,51,26,25,20.922061054577682,8.237232289950576,12.307,41.46629334452826,15.694117280923708,Bajo-medio
Nicoya            ,50201,42453,54,20,34,18.85414604597537,8.731466227347612,23.23,50.815612273322984,19.792535993976557,Medio
Nicoya            ,50201,42463,19,9,10,23.454629658908406,2.9654036243822075,7.654,34.07403328329062,12.45360562467676,Bajo-medio
Nicoya            ,50201,42488,53,30,23,19.624078630965776,8.5667215815486,6.517,34.70780021251438,12.731427171061801,Bajo-medio
Nicoya            ,50201,42494,49,26,23,16.959422763881033,7.907742998352553,2.465,27.332165762233586,9.498203608801212,Bajo
Nicoya            ,50201,42507,176,83,93,44.54365499610749,28.83031301482702,2.469,75.8429680109345,30.763664893788388,Medio
Nicoya            ,50201,42508,67,25,42,20.2187281113047,10.873146622734762,0.434,31.525874734039462,11.336580870080775,Bajo
Nicoya            ,50201,42512,55,31,24,34.238731969882636,8.896210873146623,4.717,47.851942843029256,18.493365611093456,Medio
Nicoya            ,50201,42521,19,10,9,23.940049273393566,2.9654036243822075,0.967,27.872452897775773,9.735046840227191,Bajo
Nicoya            ,50201,42617,68,44,24,43.50763585779935,11.037891268533773,39.702,94.24752712633313,38.83158834987282,Alto-medio
Nicoya            ,50201,42636,19,9,10,25.520348100979295,2.9654036243822075,0.256,28.741751725361503,10.116117441128337,Bajo
Nicoya            ,50201,42648,64,27,37,34.2505205403397,10.378912685337728,1.038,45.66743322567743,17.535751996370735,Medio
Nicoya            ,50201,42660,7,4,3,34.837330234395104,0.9884678747940692,40.359,76.18479810918917,30.913511410100597,Medio
Nicoya            ,50201,42682,41,22,19,26.956486341260444,6.589785831960461,39.374,72.92027217322091,29.48245591962932,Medio
Nicoya            ,50201,42709,35,16,19,26.47319454131742,5.601317957166392,13.996,46.070512498483815,17.712448036702135,Medio
Nicoya            ,50201,42712,22,13,9,29.244696693644705,3.459637561779242,5.939,38.643334255423945,14.456629454796117,Bajo-medio
Nicoya            ,50201,42717,57,29,28,17.085544162289672,9.225700164744646,2.819,29.130244327034315,10.286419188314932,Bajo
Nicoya            ,50201,42742,28,14,14,27.097716747488683,4.448105436573312,23.936,55.481822184062,21.838041357827787,Medio
Nicoya            ,50201,42757,129,66,63,27.568914701160992,21.087314662273478,9.37,58.02622936343447,22.95342164135294,Medio
Nicoya            ,50201,42783,31,13,18,16.85333438537029,4.942339373970346,0.506,22.301673759340634,7.293009549475542,Bajo
Nicoya            ,50201,42792,17,9,8,29.507330650528317,2.6359143327841847,27.71,59.8532449833125,23.754322227008036,Medio
Nicoya            ,50201,42824,94,41,53,32.43856534354776,15.32125205930807,0.505,48.26481740285583,18.67435556715594,Medio
Nicoya            ,50201,42937,64,33,31,42.71486920120818,10.378912685337728,30.11,83.20378188654591,33.9903916276676,Alto-medio
Nicoya            ,50201,42968,64,29,35,24.85463041906875,10.378912685337728,0.498,35.73154310440648,13.180200718893516,Bajo-medio
Nicoya            ,50201,42988,46,25,21,17.635241133253007,7.413509060955518,8.382,33.43075019420853,12.171612522273914,Bajo-medio
Nicoya            ,50201,42998,81,41,40,25.45893399949365,13.179571663920923,0.581,39.21950566341457,14.709203112665675,Bajo-medio
Nicoya            ,50201,43030,71,37,34,21.087456418957593,11.532125205930807,1.143,33.7625816248884,12.31707596783987,Bajo-medio
Nicoya            ,50201,43036,43,24,19,16.015005766909397,6.919275123558484,15.944,38.878280890467884,14.559621950074808,Bajo-medio
Nicoya            ,50201,43111,70,32,38,32.4466727250707,11.367380560131796,0.484,44.29805328520249,16.93546309660537,Medio
Nicoya            ,50201,43143,52,24,28,26.08596495908404,8.40197693574959,3.891,38.37894189483363,14.340728969799905,Bajo-medio
Nicoya            ,50201,43184,87,36,51,29.732510903256443,14.168039538714991,0.537,44.43755044197143,16.99661383518577,Medio
Nicoya            ,50201,43233,9,5,4,23.031215572074306,1.3179571663920924,1.111,25.460172738466397,8.677586481741573,Bajo
Nicoya            ,50201,43242,95,51,44,23.135916706995026,15.485996705107082,3.01,41.63191341210211,15.766719401930745,Bajo-medio
Nicoya            ,50201,43253,41,17,24,24.67078147444546,6.589785831960461,1.045,32.30556730640592,11.67837118158392,Bajo
Nicoya            ,50201,43263,77,33,44,19.13610464247622,12.520593080724876,6.656,38.3126977232011,14.311689811470064,Bajo-medio
Nicoya            ,50201,43289,76,37,39,20.68382081496472,12.355848434925864,2.491,35.53066924989058,13.09214455452678,Bajo-medio
Nicoya            ,50201,43300,100,58,42,56.05076408017803,16.30971993410214,11.112,83.47248401428016,34.108181365821835,Alto-medio
Nicoya            ,50201,43319,59,27,32,15.749790602130204,9.555189456342669,0.358,25.662980058472872,8.76649021064301,Bajo
Nicoya            ,50201,43323,25,12,13,23.272088066954566,3.9538714991762767,8.224,35.44995956613084,13.056764214978545,Bajo-medio
Nicoya            ,50201,43338,80,37,43,19.25016090646369,13.01482701812191,7.958,40.222987924585595,15.149095099314385,Bajo-medio
Nicoya            ,50201,43344,38,17,21,23.269404609626392,6.095551894563426,20.744,50.10895650418982,19.482762496039474,Medio
Nicoya            ,50201,43366,11,5,6,28.618148692948687,1.6474464579901154,21.787,52.0525951509388,20.334786591261526,Medio
Nicoya            ,50201,43383,148,74,74,39.86555932569921,24.217462932454694,34.01,98.0930222581539,40.517320682809675,Alto-medio
Nicoya            ,50201,43400,8,4,4,28.23717517337736,1.1532125205930808,4.786,34.17638769397044,12.498474265407552,Bajo-medio
Nicoya            ,50201,43414,63,29,34,21.495433255470058,10.214168039538714,11.355,43.06460129500877,16.394760318492537,Bajo-medio
Nicoya            ,50201,43422,63,30,33,29.370484770212645,10.214168039538714,3.465,43.049652809751365,16.388207418524384,Bajo-medio
Nicoya            ,50201,43444,70,35,35,26.29222039974206,11.367380560131796,11.942,49.601600959873856,19.26035533752534,Medio
Nicoya            ,50201,43453,93,43,50,35.48936349952242,15.15650741350906,0.619,51.26487091303148,19.98947547480988,Medio
Nicoya            ,50201,43495,74,35,39,38.64696366238605,12.026359143327841,2.113,52.786322805713894,20.656427469438555,Medio
Nicoya            ,50201,43530,38,19,19,42.03317440122258,6.095551894563426,57.93,106.05872629578602,44.0092103850557,Alto-medio
Nicoya            ,50201,43561,55,29,26,21.025869667716858,8.896210873146623,0.194,30.116080540863482,10.718575756887944,Bajo
Nicoya            ,50201,43608,126,59,67,24.41240069019454,20.59308072487644,1.541,46.54648141507098,17.921096380975037,Medio
Nicoya            ,50201,43610,103,46,57,23.227642627821346,16.80395387149918,9.895,49.926596499320524,19.40282216432538,Medio
Nicoya            ,50201,43663,67,33,34,15.893269640982016,10.873146622734762,50.522,77.28841626371678,31.39729951606094,Medio
Nicoya            ,50201,43678,449,223,226,85.96166853059587,73.80560131795717,39.825,199.59226984855303,85.01108743239507,Alto
Nicoya            ,50201,43692,93,43,50,30.801810915575185,15.15650741350906,0.517,46.475318329084246,17.889900940375792,Medio
Nicoya            ,50201,43694,57,29,28,16.970967847519926,9.225700164744646,1.0,27.196668012264574,9.438806072116563,Bajo
Nicoya            ,50201,43706,80,39,41,18.38466911905764,13.01482701812191,1.723,33.12249613717955,12.036484583509194,Bajo
Nicoya            ,50201,43768,17,8,9,37.23035638072288,2.6359143327841847,52.649,92.51527071350706,38.072226929837555,Alto-medio
Nicoya            ,50201,43792,79,38,41,33.722529368416396,12.850082372322898,1.135,47.70761174073929,18.430095837647293,Medio
Nicoya            ,50201,43797,54,25,29,27.756698675379344,8.731466227347612,39.782,76.27016490272695,30.950933265828606,Medio
Nicoya            ,50201,43864,112,56,56,24.40907415238292,18.28665568369028,20.242,62.9377298360732,25.106453920980766,Medio
Nicoya            ,50201,43871,25,12,13,22.868354651434995,3.9538714991762767,20.402,47.22422615061127,18.218196279691348,Medio
Nicoya            ,50201,43896,76,34,42,19.816911521841984,12.355848434925864,0.827,32.999759956767846,11.982681278434349,Bajo
Nicoya            ,50201,43955,62,22,40,19.923524050963014,10.049423393739703,5.513,35.48594744470272,13.072540058770524,Bajo-medio
Nicoya            ,50201,44003,105,37,68,20.723311821840657,17.1334431630972,18.467,56.32375498493786,22.207115637197507,Medio
Nicoya            ,50201,44018,27,15,12,20.37586731336939,4.2833607907743,20.222,44.88122810414369,17.191106808102752,Medio
Nicoya            ,50201,44053,29,15,14,16.123320626800314,4.612850082372323,0.537,21.273170709172636,6.842149312559452,Bajo
Nicoya            ,50201,44110,64,32,32,31.71418033779581,10.378912685337728,47.501,89.59409302313352,36.7916834590713,Alto-medio
Nicoya            ,50201,44113,54,28,26,35.763666202318824,8.731466227347612,21.998,66.49313242966643,26.665019698124237,Medio
Nicoya            ,50201,44269,62,33,29,26.39239465150499,10.049423393739703,8.391,44.83281804524469,17.169885509224976,Medio
Nicoya            ,50201,44332,26,11,15,17.88475601410625,4.118616144975288,15.155,37.15837215908154,13.805673327384547,Bajo-medio
Nicoya            ,50201,44345,41,20,21,22.661792835030063,6.589785831960461,4.084,33.33557866699053,12.129892609725124,Bajo
Nicoya            ,50201,44403,15,6,9,31.859056442113705,2.3064250411861615,15.256,49.421481483299864,19.181397176080814,Medio
Nicoya            ,50201,44409,55,28,27,26.171212932713605,8.896210873146623,3.432,38.49942380586023,14.393544080985704,Bajo-medio
Nicoya            ,50201,44443,58,23,35,19.607734968281584,9.390444810543658,0.9,29.898179778825238,10.623055583971865,Bajo
Nicoya            ,50201,44445,69,30,39,15.509752291641272,11.202635914332784,11.395,38.10738820597406,14.221689205674107,Bajo-medio
Nicoya            ,50201,44467,60,25,35,25.680412680680032,9.71993410214168,0.839,36.23934678282171,13.402804323928773,Bajo-medio
Nicoya            ,50201,44472,46,19,27,25.45824055268424,7.413509060955518,1.497,34.36874961363976,12.582799091339353,Bajo-medio
